Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
15.95555556,15.95555556,0.82,12.0267,327,9.9015,1020.59
17.77777778,17.77777778,0.73,9.0482,345,9.982,1020.6
19.95,19.95,0.63,9.3702,347,11.2056,1020.31
21,21,0.5,4.0894,346,11.4471,1020.48
22.24444444,22.24444444,0.49,2.9463,37,11.2056,1020.38
22.77777778,22.77777778,0.44,7.6797,168,9.982,1019.97
23.74444444,23.74444444,0.42,5.3452,207,10.5777,1019.61
23.91111111,23.91111111,0.48,7.7441,126,9.982,1018.97
22.98333333,22.98333333,0.44,9.4346,162,9.982,1018.47
23.10555556,23.10555556,0.49,9.66,156,10.3523,1018.09
22.91666667,22.91666667,0.52,8.2915,162,10.2557,1017.46
21.38888889,21.38888889,0.56,11.0124,151,9.982,1017.25
19.60555556,19.60555556,0.62,10.4972,151,10.3523,1017.29
17.98888889,17.98888889,0.65,7.9212,151,9.982,1017.04
16.85555556,16.85555556,0.7,6.4722,141,15.8263,1017.32
16.04444444,16.04444444,0.71,13.6206,157,14.9569,1017.2
16.76111111,16.76111111,0.67,11.2056,149,15.8263,1016.29
16.68888889,16.68888889,0.7,11.0929,169,15.8263,1015.93
13.85555556,13.85555556,0.92,4.3792,327,14.168,1013.48
15.67222222,15.67222222,0.72,10.948,159,15.8263,1014.77
15.65,15.65,0.72,10.8514,157,15.8263,1014.33
15.68333333,15.68333333,0.72,16.9372,149,14.9569,1013.12
16.11666667,16.11666667,0.72,15.6492,160,9.982,1012.69
17.2,17.2,0.72,14.0231,170,9.982,1012.38
17.78888889,17.78888889,0.7,18.9658,173,10.0303,1012.5
17.8,17.8,0.73,11.0124,212,10.0464,1012.65
18.91111111,18.91111111,0.69,14.4417,252,10.0464,1012.16
21.11111111,21.11111111,0.72,25.6956,298,11.4471,1012.72
22.15,22.15,0.68,28.4487,309,11.27,1012.63
22.73333333,22.73333333,0.7,22.2019,318,11.27,1012.72
22.87777778,22.87777778,0.61,16.7923,301,11.4471,1012.77
22.78333333,22.78333333,0.57,13.1698,319,11.27,1012.21
21.20555556,21.20555556,0.63,12.9444,319,11.27,1012.02
21.25555556,21.25555556,0.59,10.7709,302,11.4471,1012.04
20.99444444,20.99444444,0.6,11.592,317,9.9015,1011.91
19.85555556,19.85555556,0.62,17.1787,338,11.2056,1012.18
18.08333333,18.08333333,0.72,14.8925,345,11.3988,1012.86
16.08888889,16.08888889,0.87,8.9033,328,11.2056,1013.14
16.04444444,16.04444444,0.9,14.2324,329,14.9086,1013.79
15.58888889,15.58888889,0.87,6.279,295,14.9569,1013.19
11.06666667,11.06666667,0.93,6.44,230,10.0464,1018.8
10.99444444,10.99444444,0.93,4.508,155,8.05,1018.9
10.27777778,10.27777778,0.84,5.7477,160,13.9748,1022.55
10.9,10.9,0.89,6.2629,159,5.9731,1019.12
10.95,10.95,0.96,3.22,210,6.0214,1019.32
11,11,0.95,3.6869,224,8.1788,1019.63
11.04444444,11.04444444,0.93,0,0,10.8997,1019.98
12.59444444,12.59444444,0.84,8.05,150,10.8997,1020.23
12.65,12.65,0.79,10.6904,169,9.8371,1020.96
13.75,13.75,0.73,16.3093,159,11.1251,1021.38
14.86111111,14.86111111,0.68,19.3683,149,11.27,1021.68
15.75555556,15.75555556,0.68,16.0517,160,11.0768,1021.67
14.93333333,14.93333333,0.68,13.9587,150,11.27,1021.73
16.01666667,16.01666667,0.67,15.3111,150,11.27,1021.52
16.15555556,16.15555556,0.67,10.8836,170,11.4471,1021.84
16.16111111,16.16111111,0.67,12.4936,159,11.27,1021.8
17.2,17.2,0.63,12.3165,149,11.27,1021.6
17.14444444,17.14444444,0.63,9.0965,147,11.4471,1021.56
17.15,17.15,0.59,9.1448,147,11.27,1021.51
15.04444444,15.04444444,0.72,9.499,118,11.27,1021.31
14.06111111,14.06111111,0.77,10.3684,129,10.0303,1021.65
12.73333333,12.73333333,0.78,7.9534,147,10.0464,1022.21
13.24444444,13.24444444,0.74,10.3845,139,15.8746,1022.6
12.67222222,12.67222222,0.74,12.9605,148,14.8764,1022.96
14.42222222,14.42222222,0.93,3.5581,273,15.8263,1013.12
13.91666667,13.91666667,0.93,14.1036,348,14.9086,1012.65
15,15,0.9,3.4132,263,15.3111,1008.74
13.40555556,13.40555556,0.93,3.5581,332,14.9086,1012.51
12.85,12.85,0.96,3.5098,295,10.0464,1012.57
13.53333333,13.53333333,0.96,2.9302,196,9.982,1012.49
13.89444444,13.89444444,0.93,7.3577,159,11.2056,1012.4
15.02777778,15.02777778,0.92,4.6046,250,11.2056,1012.29
17.02777778,17.02777778,0.77,1.1592,269,9.982,1012.18
17.15,17.15,0.75,5.0232,281,11.2056,1012.1
17.68888889,17.68888889,0.74,0.7567,293,11.2056,1011.98
19.85,19.85,0.62,2.3345,156,11.4471,1011.51
21,21,0.63,2.0608,295,11.27,1010.93
22.08333333,22.08333333,0.5,3.22,205,11.27,1010.6
22.68333333,22.68333333,0.53,8.6779,232,11.4471,1010.07
22.75555556,22.75555556,0.57,12.397,219,11.27,1009.2
23.81666667,23.81666667,0.54,5.313,224,11.27,1008.38
23.99444444,23.99444444,0.5,7.2128,272,11.3988,1007.69
22.8,22.8,0.53,3.7996,236,11.2056,1007.28
22.17222222,22.17222222,0.67,5.1681,211,11.2056,1007
21.32222222,21.32222222,0.62,1.9803,199,11.3988,1007.15
17.85,17.85,0.78,1.771,178,11.2056,1007.19
17.22222222,17.22222222,0.81,3.703,205,15.8263,1007.2
17.92777778,17.92777778,0.8,3.3649,269,15.3111,1007.2
17.17777778,17.17777778,0.81,6.3434,258,15.8263,1007.2
15.60555556,15.60555556,0.87,7.9856,239,15.8263,1007.29
14.49444444,14.49444444,0.84,4.3309,36,14.9569,1012.98
15.69444444,15.69444444,0.87,6.762,260,9.982,1007.8
15.71666667,15.71666667,0.89,3.8157,260,15.8263,1008.4
16.42222222,16.42222222,0.86,3.9123,256,15.2628,1009.07
15.67222222,15.67222222,0.92,3.5098,253,15.8263,1009.6
16.69444444,16.69444444,0.87,3.6547,288,15.8263,1009.93
17.77222222,17.77222222,0.84,8.4203,301,11.0285,1010.95
17.82777778,17.82777778,0.83,9.7244,310,11.2056,1011.31
18.91111111,18.91111111,0.72,10.8836,357,11.2056,1011.72
19.20555556,19.20555556,0.7,9.3863,356,11.3988,1012.04
20.06666667,20.06666667,0.71,7.6797,8,11.2056,1012.35
21.1,21.1,0.57,9.016,37,11.2056,1012.39
22.30555556,22.30555556,0.52,10.465,30,11.4471,1012.33
21.03333333,21.03333333,0.47,13.2664,10,11.27,1012.42
20.98888889,20.98888889,0.42,12.5902,20,11.2056,1012.21
20.4,20.4,0.45,11.6403,33,10.3523,1012.1
19.95,19.95,0.5,12.6224,30,9.982,1011.99
17.93333333,17.93333333,0.65,10.7387,30,9.982,1012.01
17.65555556,17.65555556,0.61,11.1412,48,10.3523,1012.22
16.17777778,16.17777778,0.67,10.5777,38,9.982,1012.74
15.55555556,15.55555556,0.72,10.9158,38,15.8263,1013.26
14.85555556,14.85555556,0.76,9.6922,14,15.0052,1013.9
14.42222222,14.42222222,0.81,10.787,29,15.8263,1014.01
13.35555556,13.35555556,0.86,3.0751,20,15.8263,1014.31
16.30555556,16.30555556,0.81,4.3792,169,14.9569,1012.96
13.31111111,13.31111111,0.84,2.8175,49,15.8263,1014.01
12.25,12.25,0.9,6.2468,338,15.8263,1014.11
13.56666667,13.56666667,0.83,6.1341,27,14.8764,1013.93
12.13333333,12.13333333,0.91,11.27,330,15.6492,1014.63
14.96111111,14.96111111,0.83,3.381,355,15.8263,1015.02
18.69444444,18.69444444,0.67,1.7549,56,9.982,1015.14
21.04444444,21.04444444,0.63,0.7567,93,9.982,1015.29
22.2,22.2,0.55,1.8193,93,9.982,1015.36
23.76666667,23.76666667,0.54,5.0554,206,10.3523,1015.22
26.03888889,26.03888889,0.47,8.1305,194,11.27,1014.76
26.13333333,26.13333333,0.47,11.3827,211,9.982,1014.27
27.11666667,27.02222222,0.41,12.1394,194,10.3523,1013.84
27.75555556,27.63888889,0.43,17.0338,219,9.982,1013.34
27.82222222,27.68333333,0.43,17.1787,209,9.982,1012.9
27.42222222,27.33888889,0.43,15.3433,190,10.3523,1012.14
27.28888889,27.13333333,0.41,14.3934,189,9.982,1011.44
25.13888889,25.13888889,0.49,11.3827,189,9.982,1011.42
23.21666667,23.21666667,0.57,7.9695,175,10.3523,1011.44
20.18333333,20.18333333,0.67,4.9749,171,9.982,1012.05
19.97777778,19.97777778,0.68,6.44,168,15.8263,1012.37
18.31111111,18.31111111,0.74,4.186,181,14.9569,1012.5
17.38333333,17.38333333,0.77,3.4615,172,15.8263,1012.64
16.76111111,16.76111111,0.8,3.6225,192,15.8263,1012.75
17.91111111,17.91111111,0.83,4.8139,322,14.9569,1014.84
17.57777778,17.57777778,0.76,10.7548,170,15.8263,1012.78
15.51111111,15.51111111,0.87,3.4293,188,15.8263,1013.05
15.72777778,15.72777778,0.83,9.4346,153,14.9569,1012.91
16.07222222,16.07222222,0.86,9.4185,162,9.982,1013.58
19.87222222,19.87222222,0.78,8.3881,213,9.982,1014.29
22.67222222,22.67222222,0.66,9.6117,235,9.982,1015.04
23.83888889,23.83888889,0.58,12.7351,279,9.982,1015.45
25.92222222,25.92222222,0.5,14.49,280,9.982,1015.48
26.15555556,26.15555556,0.47,11.1895,280,10.3523,1015.74
27.66111111,28.00555556,0.49,5.1037,254,9.982,1015.67
27.77777778,27.21666667,0.36,9.4185,214,9.982,1015.47
28.95555556,28.49444444,0.39,7.5026,216,10.3523,1015.33
28.86111111,28.18333333,0.36,8.2754,270,9.982,1014.87
30.94444444,30.01111111,0.33,2.0447,208,9.982,1014.47
30.04444444,29.18888889,0.35,10.626,199,10.3523,1014.35
28.81111111,28.21111111,0.37,7.9212,264,9.982,1014.01
27.67777778,29.16111111,0.62,0.7245,332,9.982,1013.75
23.55,23.55,0.66,10.8353,350,10.3523,1014.36
22.23888889,22.23888889,0.72,10.8997,10,9.982,1015.4
22.17222222,22.17222222,0.66,13.9748,40,15.8263,1015.73
21.35,21.35,0.67,9.3702,46,14.9569,1016.04
19.97222222,19.97222222,0.73,5.8765,36,15.8263,1015.83
18.91111111,18.91111111,0.78,10.4167,18,15.8263,1015.3
13.58888889,13.58888889,0.92,14.8764,291,14.8764,1019.12
18.26666667,18.26666667,0.8,14.3612,318,15.8263,1015.62
17.71111111,17.71111111,0.8,14.6349,318,15.8263,1015.95
16.72777778,16.72777778,0.72,19.4971,322,14.9569,1016.53
17.12777778,17.12777778,0.67,17.5973,328,11.2056,1017.09
17.12777778,17.12777778,0.67,20.286,329,11.2056,1017.39
17.82222222,17.82222222,0.69,19.3844,338,10.3523,1017.75
17.82777778,17.82777778,0.72,15.9712,328,9.982,1017.96
20.88333333,20.88333333,0.68,14.3129,338,9.982,1018.11
22.01666667,22.01666667,0.67,16.7923,338,11.4471,1018.33
21.96666667,21.96666667,0.68,15.8263,329,11.27,1018.31
22.47222222,22.47222222,0.66,17.5007,329,11.27,1017.78
23.09444444,23.09444444,0.61,13.4274,347,15.5204,1017.1
21.94444444,21.94444444,0.68,17.2592,337,11.27,1017.06
20.76111111,20.76111111,0.73,26.8065,320,11.27,1017.36
19.96666667,19.96666667,0.72,21.9443,339,11.4471,1017.13
17.63888889,17.63888889,0.73,24.5847,340,11.27,1016.6
17.03888889,17.03888889,0.81,19.7869,358,11.27,1016.65
16.18888889,16.18888889,0.86,14.2968,329,11.4471,1016.67
15.83333333,15.83333333,0.87,20.3504,340,11.27,1017.67
14.77222222,14.77222222,0.88,20.1411,310,15.7297,1018.33
13.30555556,13.30555556,0.96,18.9175,319,4.5402,1018.87
12.68888889,12.68888889,0.96,17.2431,309,8.05,1019.72
12.71111111,12.71111111,0.96,14.1841,308,9.9015,1019.36
11.13888889,11.13888889,0.92,3.6064,252,14.9569,1020.77
11.68888889,11.68888889,0.93,13.9426,299,15.6492,1020.32
11.64444444,11.64444444,0.93,10.948,288,14.7315,1020.61
10.83888889,10.83888889,0.95,6.4239,265,9.8371,1021.08
12.2,12.2,0.86,9.4346,300,9.9015,1021.44
12.80555556,12.80555556,0.83,15.5848,301,9.982,1021.84
14.88333333,14.88333333,0.79,15.1179,320,10.3523,1022.24
16.13888889,16.13888889,0.72,15.456,328,11.2056,1022.15
17.24444444,17.24444444,0.67,14.0714,338,11.27,1022.53
18.74444444,18.74444444,0.6,12.4292,351,11.4471,1022.47
18.96111111,18.96111111,0.63,6.8425,5,11.2056,1022.31
20.07222222,20.07222222,0.52,9.7727,345,11.2056,1022.01
19.18333333,19.18333333,0.47,12.0911,348,11.3988,1021.75
21.11111111,21.11111111,0.42,4.8783,315,11.2056,1021.2
20.11666667,20.11666667,0.48,9.2736,355,11.2056,1020.7
19.36666667,19.36666667,0.46,11.753,318,11.3988,1020.42
20.04444444,20.04444444,0.45,11.2378,327,11.2056,1019.69
17.93333333,17.93333333,0.49,12.4131,318,11.2056,1019.52
15.70555556,15.70555556,0.62,7.4543,318,10.3523,1020.25
13.96111111,13.96111111,0.72,7.9373,269,9.982,1020.7
13.35555556,13.35555556,0.75,0,0,15.8263,1021.01
12.66111111,12.66111111,0.87,2.6243,230,15.3111,1021.14
11.76111111,11.76111111,0.86,3.22,190,15.8263,1020.92
10.75,10.75,0.92,3.3327,287,15.8263,1021
14.51111111,14.51111111,0.84,5.1198,137,14.5866,1018.2
10.63333333,10.63333333,0.92,3.5903,250,15.8263,1020.89
11.19444444,11.19444444,0.89,11.27,260,15.8263,1020.62
12.71666667,12.71666667,0.8,3.703,267,14.9569,1020.75
12.78888889,12.78888889,0.83,3.703,263,11.2056,1021.02
13.85,13.85,0.83,9.8371,299,9.982,1021.41
16.01666667,16.01666667,0.77,8.0661,306,11.0285,1021.76
17.77777778,17.77777778,0.65,12.4614,325,9.982,1021.59
19.95,19.95,0.57,11.4471,298,11.27,1021.68
20.00555556,20.00555556,0.53,11.9945,263,11.4471,1021.75
20.06111111,20.06111111,0.53,13.3469,281,11.27,1022.06
20.15555556,20.15555556,0.6,12.8156,315,11.27,1021.48
22.11666667,22.11666667,0.44,13.6206,281,11.4471,1021.34
21.22222222,21.22222222,0.56,11.8174,271,11.27,1020.88
22.26111111,22.26111111,0.49,17.2109,316,10.0464,1020.27
22.29444444,22.29444444,0.47,12.397,280,10.3523,1019.96
22.17222222,22.17222222,0.54,8.6457,274,9.982,1019.9
20.08888889,20.08888889,0.6,10.948,346,9.982,1019.48
18.32222222,18.32222222,0.66,8.5169,346,10.3523,1019.53
16.16111111,16.16111111,0.78,0.7245,308,9.982,1019.31
15.58333333,15.58333333,0.81,2.7692,52,15.8746,1019.5
15.25555556,15.25555556,0.86,1.288,333,15.0052,1019.39
14.95555556,14.95555556,0.87,3.059,351,15.8746,1019.26
14.37777778,14.37777778,0.9,3.4293,63,15.8746,1018.21
15.78333333,15.78333333,0.85,6.3434,176,14.9569,1018.73
14.88333333,14.88333333,0.81,2.6404,59,14.9569,1017.05
14.88333333,14.88333333,0.81,6.5849,124,14.9569,1016.17
15.01666667,15.01666667,0.8,3.542,148,14.2163,1015.21
14.90555556,14.90555556,0.87,8.1627,181,11.27,1014.95
17.08333333,17.08333333,0.76,11.3666,250,11.27,1015.5
17.91666667,17.91666667,0.72,20.8495,277,11.0768,1015.84
18.79444444,18.79444444,0.69,28.4004,289,11.27,1016.24
19.92777778,19.92777778,0.63,35.9191,299,11.27,1016.47
21.90555556,21.90555556,0.61,36.0479,308,11.4471,1017.06
22.19444444,22.19444444,0.53,39.4128,309,11.27,1017.76
22.19444444,22.19444444,0.55,39.4128,309,11.27,1018.16
22.39444444,22.39444444,0.53,31.7009,319,11.4471,1018.93
22.73333333,22.73333333,0.53,28.98,318,11.27,1018.94
22.24444444,22.24444444,0.55,34.4057,329,11.2056,1019.13
22.43888889,22.43888889,0.51,25.438,327,11.3988,1019.29
21.17777778,21.17777778,0.53,25.0677,319,11.2056,1019.41
20.11111111,20.11111111,0.57,17.3075,309,11.2056,1019.68
18.22222222,18.22222222,0.67,7.7119,310,11.3988,1019.67
17.33333333,17.33333333,0.71,9.4507,281,9.982,1020
16.20555556,16.20555556,0.8,6.601,238,15.8263,1020.4
16.42777778,16.42777778,0.76,9.9981,261,15.3111,1020.57
15.65,15.65,0.81,3.3327,257,15.8263,1020.19
15.62777778,15.62777778,0.84,6.1985,182,15.8263,1019.75
14.81666667,14.81666667,0.91,12.2682,220,8.4203,1015.9
15.55555556,15.55555556,0.87,5.9087,184,15.8746,1017.79
15,15,0.87,5.796,189,15.8746,1017.15
15.26111111,15.26111111,0.85,7.0196,173,15.3594,1016.22
15.02222222,15.02222222,0.87,4.2826,275,11.1251,1015.99
16.10555556,16.10555556,0.87,9.2575,150,11.1251,1016.62
17.95,17.95,0.77,10.0786,158,11.3183,1015.42
19.97222222,19.97222222,0.69,8.4203,161,11.2056,1015.04
22.63333333,22.63333333,0.67,8.2593,190,9.982,1013.87
24.80555556,24.80555556,0.57,13.9426,212,10.3523,1013.47
25.91666667,25.91666667,0.51,12.6063,241,11.2056,1012.6
24.96111111,24.96111111,0.51,12.8639,281,11.27,1012.34
25.31111111,25.31111111,0.49,17.8388,344,8.05,1012.38
22.82777778,22.82777778,0.65,22.7815,357,11.27,1012.25
22.05,22.05,0.6,26.5972,358,11.27,1012.63
19.13333333,19.13333333,0.72,17.6134,356,11.3988,1013.19
16.20555556,16.20555556,0.86,12.1233,355,11.27,1013.14
17.17222222,17.17222222,0.81,8.5491,308,11.27,1012.83
16.33333333,16.33333333,0.79,15.778,319,11.4471,1012.9
14.97777778,14.97777778,0.87,16.9372,241,8.1949,1012.95
14.49444444,14.49444444,0.9,6.4722,243,10.0464,1013.72
14.55555556,14.55555556,0.93,6.6815,234,14.168,1014.46
13.96111111,13.96111111,0.96,3.4776,241,9.982,1014.8
14.46666667,14.46666667,0.93,14.007,221,8.1305,1015.66
11.26666667,11.26666667,0.96,2.8336,48,9.9015,1007.3
13.93888889,13.93888889,0.96,10.8031,240,8.1305,1015.58
13.86666667,13.86666667,0.96,6.5366,251,8.1305,1015.29
13.91666667,13.91666667,0.93,11.2861,261,14.168,1015.59
13.38333333,13.38333333,0.95,11.0124,250,15.8263,1015.32
13.89444444,13.89444444,0.92,12.4936,260,9.982,1015.53
14.03333333,14.03333333,0.92,13.1376,251,10.3523,1015.56
15.02777778,15.02777778,0.86,11.1734,261,9.982,1015.7
16.08888889,16.08888889,0.78,13.9587,262,11.2056,1015.31
16.09444444,16.09444444,0.78,12.4292,270,11.3988,1015.2
17.17777778,17.17777778,0.67,8.1788,268,11.2056,1014.78
17.17777778,17.17777778,0.63,8.1949,258,11.2056,1014.19
17.06666667,17.06666667,0.64,5.6511,258,11.3988,1013.78
16.09444444,16.09444444,0.78,14.1036,230,11.2056,1012.92
15.07222222,15.07222222,0.82,9.7405,241,11.27,1012.58
14.92777778,14.92777778,0.83,8.3559,274,11.4471,1011.37
13.84444444,13.84444444,0.9,4.8944,304,11.27,1010.65
13.82222222,13.82222222,0.9,0.4669,255,11.27,1009.1
12.42777778,12.42777778,0.87,11.1895,58,11.4471,1008.74
12.24444444,12.24444444,0.87,11.6403,60,11.27,1006.87
11.68888889,11.68888889,0.9,10.0464,69,14.812,1007.95
10.78333333,10.78333333,0.93,9.9498,62,11.6081,1007.75
11.66666667,11.66666667,0.76,11.5437,156,15.5043,1023.1
11.11111111,11.11111111,0.78,10.6904,145,15.5043,1023.11
10.61666667,10.61666667,0.86,5.4579,153,14.0231,1025.77
9.561111111,8.888888889,0.86,6.3595,123,14.6832,1023.2
9.538888889,9.538888889,0.87,3.2039,61,14.6832,1023.49
8.805555556,8.805555556,0.92,3.7674,50,11.4954,1023.68
9.05,9.05,0.93,3.2683,44,10.8192,1024.08
11.13888889,11.13888889,0.81,12.6546,79,10.8514,1024.48
12.21111111,12.21111111,0.75,9.2092,98,10.8353,1025.1
12.94444444,12.94444444,0.72,14.0392,119,10.0464,1025.46
13.91666667,13.91666667,0.64,14.168,130,11.27,1025.57
16.07777778,16.07777778,0.56,13.3147,147,11.4471,1025.72
16.13888889,16.13888889,0.58,9.5312,114,11.27,1025.78
16.25555556,16.25555556,0.57,5.2969,129,11.27,1025.68
17.34444444,17.34444444,0.55,11.4632,96,11.4471,1025.63
17.31111111,17.31111111,0.57,10.9963,157,11.27,1025.38
17.87222222,17.87222222,0.55,4.9105,170,11.27,1025.18
17.46666667,17.46666667,0.55,3.8318,146,11.4471,1025.12
16.27222222,16.27222222,0.7,8.05,94,11.2056,1025.08
15.18333333,15.18333333,0.66,9.4829,112,11.2056,1025.27
14.25555556,14.25555556,0.7,7.0679,115,11.3988,1025.7
13.75,13.75,0.77,10.6904,120,11.1251,1025.98
13.12777778,13.12777778,0.78,10.4972,100,15.6492,1026.19
12.67222222,12.67222222,0.88,5.7477,163,13.9748,1026.32
11.13888889,11.13888889,0.93,13.3952,0,11.8979,1007.42
11.13888889,11.13888889,0.93,10.1913,40,11.8979,1006.14
10.16111111,10.16111111,0.93,10.4328,246,9.8371,1002.53
10.55555556,10.55555556,0.96,6.2307,14,9.8049,1005.71
10.57777778,10.57777778,0.96,6.0375,13,9.8049,1005.35
10.58888889,10.58888889,0.94,6.6493,357,5.7316,1005.41
11.06666667,11.06666667,0.93,9.0643,327,6.0214,1005.53
11.13888889,11.13888889,1,4.991,307,7.9695,1005.03
12.05555556,12.05555556,0.94,10.3201,339,10.5455,1005.17
12.73333333,12.73333333,0.9,8.3881,327,11.27,1004.43
12.73333333,12.73333333,0.9,7.9695,336,11.27,1004.07
14.56111111,14.56111111,0.84,13.4113,328,11.0768,1004.4
12.71111111,12.71111111,0.83,12.6546,309,11.27,1004.19
12.17777778,12.17777778,0.86,12.9444,335,11.27,1003.57
11.35,11.35,0.87,19.481,320,11.0768,1003.4
11.16111111,11.16111111,0.93,12.719,347,11.27,1002.33
11.13888889,11.13888889,0.93,14.1358,319,6.3434,1002.12
11.21666667,11.21666667,0.93,13.7172,321,10.948,1001.95
11.13888889,11.13888889,0.93,14.2163,318,11.1251,1001.84
11.08888889,11.08888889,0.93,14.007,338,11.1251,1001.45
11.07777778,11.07777778,0.93,14.6671,311,10.948,1000.89
11.06666667,11.06666667,0.87,13.7655,290,11.0446,1000.54
10.05,10.05,0.96,10.4006,316,11.8013,1001.2
10.17222222,10.17222222,0.96,11.4471,270,11.0929,1002.33
9.977777778,8.411111111,0.96,11.27,242,4.025,1001.37
9.977777778,7.977777778,0.96,14.3934,251,11.8013,1001.6
7.7,5.672222222,0.87,11.2217,289,14.9569,1014.39
9.955555556,7.555555556,0.93,17.8388,271,11.8013,1001.95
9.4,6.566666667,0.93,20.6885,280,15.7297,1002.35
9.333333333,6.177777778,0.89,24.0373,279,15.3111,1003.51
8.866666667,5.622222222,0.89,23.5865,280,11.27,1004.53
8.911111111,5.411111111,0.89,26.7904,289,11.27,1005.52
10.01666667,10.01666667,0.83,22.7654,280,11.0768,1006.76
11.13888889,11.13888889,0.77,24.5847,290,11.27,1007.52
11.22777778,11.22777778,0.76,21.6223,281,11.27,1008.1
11.46666667,11.46666667,0.75,22.862,300,11.4471,1009.2
13.91111111,13.91111111,0.64,28.7385,309,11.27,1009.61
13.96111111,13.96111111,0.66,24.0051,309,11.27,1010.62
15.00555556,15.00555556,0.61,19.6098,300,11.4471,1011.29
15.07222222,15.07222222,0.59,20.8334,299,11.27,1011.61
14.05,14.05,0.59,20.7368,300,11.27,1012.28
14.37222222,14.37222222,0.63,12.4936,284,11.3988,1012.67
16.13333333,16.13333333,0.55,17.5651,300,11.2056,1012.69
14.00555556,14.00555556,0.58,13.1215,309,11.2056,1012.91
12.68333333,12.68333333,0.7,7.5992,283,11.3988,1013.41
10.13888889,10.13888889,0.82,5.1681,281,9.982,1014.2
8.455555556,8.455555556,0.86,3.542,268,15.8263,1015.12
8.644444444,7.738888889,0.82,6.6976,282,14.9569,1015.66
12.02222222,12.02222222,0.86,2.9141,168,14.7315,1026.4
11.05,11.05,0.89,6.0697,159,14.7315,1026.6
8.066666667,6.666666667,0.82,8.4042,16,14.9569,1025.7
9.588888889,9.077777778,0.83,5.7638,163,14.6349,1026.38
9.538888889,8.005555556,0.74,10.4972,158,15.5526,1026.58
9.655555556,8.288888889,0.75,9.6922,149,14.7959,1026.64
9.983333333,8.772222222,0.72,9.1609,146,11.0446,1026.97
9.983333333,8.561111111,0.72,10.3684,147,11.1251,1027.5
12.15,12.15,0.66,3.8801,122,11.3183,1028.11
12.82777778,12.82777778,0.64,4.3953,105,9.982,1028.01
14.97777778,14.97777778,0.6,7.7924,112,9.982,1028.11
16.12222222,16.12222222,0.51,13.8299,84,11.3988,1028.11
16.22777778,16.22777778,0.57,12.4131,62,11.2056,1027.98
15.31666667,15.31666667,0.6,14.2646,88,11.2056,1027.59
16.55,16.55,0.5,19.0946,67,11.3988,1027.56
